id,name,price,publisher_id,publication_date,isbn10,isbn13,detail_info,image_url,created_at,updated_at,active,link,author,isbn,publisher
1,"위풍당당 여우 꼬리 2: 알쏭달쏭 우정 테스트(양장본 HardCover)",12000,1,2022-02-25,893644817X,9788936448172,"오른 ‘위풍당당 여우 꼬리’ 시리즈가 두 번째 이야기로 돌아왔다. 평범한 열한 살 소녀지만 실은 몸속에 구미호의 피가 흐르는 단미가 이번에는 친구 관계 때문에 고민에 빠진다. 4학년 여름 방학이 한창인 어느 날, 어쩐지 마음에 안 드는 윤나가 단미에게 불쑥 초대장을 보낸다. 하필 단짝 친구 루미와의 사이가 덜컹거리는 이때에 무슨 일일까? 어긋난 관계 때문에 세상이 무너지고, 외롭고, 쓸쓸하고, 화가 나고, 답답한 느낌만 가득한데 말이다! 단미는 수상한 우정",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6008218%3Ftimestamp%3D20220617011933,"2022-06-24 14:14:37",NULL,1,https://search.daum.net/search?w=bookpage&bookId=6008218&q=%EC%9C%84%ED%92%8D%EB%8B%B9%EB%8B%B9+%EC%97%AC%EC%9A%B0+%EA%BC%AC%EB%A6%AC+2%3A+%EC%95%8C%EC%8F%AD%EB%8B%AC%EC%8F%AD+%EC%9A%B0%EC%A0%95+%ED%85%8C%EC%8A%A4%ED%8A%B8%28%EC%96%91%EC%9E%A5%EB%B3%B8+HardCover%29,NULL,NULL,NULL
2,"Do it! 알고리즘 코딩 테스트: 자바 편",32000,3,2022-04-05,1163033448,9791163033448,"“코딩 테스트는 어떻게 준비해야 할까?” 곧 코딩 테스트를 앞두고 있거나 올해 안에 IT 기업으로 취업 또는 이직을 준비하고 있다면 누구나 이런 고민을 할 것이다. 《Do it! 알고리즘 코딩 테스트 - 자바 편》에 그 답이 있다. 개발 12년, 강의 5년 동안 쌓은 저자의 내공으로 네이버, 카카오, 삼성 등 주요 IT 기업의 기출 문제를 분석하여 앞으로 출제가 될 만한 알고리즘 영역을 엄선해 책을 구성했다. 또한 역대 기출 유형을 모두 아우르는 알고리즘",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6045006%3Ftimestamp%3D20220617012004,"2022-06-24 14:14:54",NULL,1,https://search.daum.net/search?w=bookpage&bookId=6045006&q=Do+it%21+%EC%95%8C%EA%B3%A0%EB%A6%AC%EC%A6%98+%EC%BD%94%EB%94%A9+%ED%85%8C%EC%8A%A4%ED%8A%B8%3A+%EC%9E%90%EB%B0%94+%ED%8E%B8,NULL,NULL,NULL
3,"해커스 보카 중학 고난도 + 미니암기장 + 누적 테스트북 세트",11000,2,2021-10-11,8965424003,9788965424000,"해커스 보카 중학 고난도〉, 중고등 영어도 역시 1위 해커스입니다.  중학생이 꼭 알아야 할 필수 단어/숙어 1,200개를 쉽고 빠르게 40일만에 완성할 수 있는 교재입니다. 중학교 최신 개정 교과서의 빈출 어휘 및 교육부 지정 권장 어휘를 엄선하였으며, 연관된 단어끼리 모아 학습할 수 있는 주제별 구성의 연상 학습 효과를 통해 단어를 더 쉽고 빠르게 외울 수 있습니다.  단어의 뜻을 이미지화 한 ‘Picture review’를 통해 재미있게 학습할 수 있을",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5493481%3Ftimestamp%3D20220617012134,"2022-06-24 14:15:06",NULL,1,https://search.daum.net/search?w=bookpage&bookId=5493481&q=%ED%95%B4%EC%BB%A4%EC%8A%A4+%EB%B3%B4%EC%B9%B4+%EC%A4%91%ED%95%99+%EA%B3%A0%EB%82%9C%EB%8F%84+%2B+%EB%AF%B8%EB%8B%88%EC%95%94%EA%B8%B0%EC%9E%A5+%2B+%EB%88%84%EC%A0%81+%ED%85%8C%EC%8A%A4%ED%8A%B8%EB%B6%81+%EC%84%B8%ED%8A%B8,NULL,NULL,NULL
4,"코딩 테스트로 시작하는 파이썬 프로그래밍",24000,4,2022-04-25,8931466013,9788931466010,"세계 프로그래밍 대회 기출문제로 익히는 파이썬 프로그래밍 프로그래밍 평가 사이트를 활용한 최고의 코딩 학습  프로그래밍 경진대회에 출제된 흥미로운 문제들을 풀어가는 과정에서 파이썬 핵심 개념과 프로그래밍 기술을 배웁니다. DMOJ, Timus, USACO 프로그래밍 평가 사이트에 실린 문제들로 구성되어 있어, 웹사이트에 솔루션을 제출한 후 그에 대한 피드백을 빠르게 제공받을 수 있습니다.  컴퓨터는 올바른 명령만 주어지면 거의 모든 문제를 해결할",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6058631%3Ftimestamp%3D20220617011316,"2022-06-24 14:15:11",NULL,1,https://search.daum.net/search?w=bookpage&bookId=6058631&q=%EC%BD%94%EB%94%A9+%ED%85%8C%EC%8A%A4%ED%8A%B8%EB%A1%9C+%EC%8B%9C%EC%9E%91%ED%95%98%EB%8A%94+%ED%8C%8C%EC%9D%B4%EC%8D%AC+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D,NULL,NULL,NULL
5,"사랑해 사랑해 사랑해(I LOVE 그림책)(양장본 HardCover)",10500,5,2019-03-25,8990794528,9788990794529,"세상에 오직 하나뿐인 소중하고 사랑스러운 우리 아이를 위한 그림책 『사랑해 사랑해 사랑해』. 아이를 사랑하는 엄마의 마음을 표현한 그림책입니다. 아이의 있는 모습 그대로를 사랑하는 엄마의 마음을 캐롤라인 제인 처치의 특유의 귀엽고 앙증맞은 그림으로 그려냈습니다. 엄마의 사랑을 온전히 느낄 수 있는 따뜻하고 사랑스러운 그림책입니다.  엄마는 아이를 언제 사랑할까요? 이 책은 '어제도, 오늘도, 내일도 언제까지나 너를 사랑해.'라고 말합니다. 엄마는",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1327561%3Ftimestamp%3D20220617011342,"2022-06-24 14:15:22",NULL,1,https://search.daum.net/search?w=bookpage&bookId=1327561&q=%EC%82%AC%EB%9E%91%ED%95%B4+%EC%82%AC%EB%9E%91%ED%95%B4+%EC%82%AC%EB%9E%91%ED%95%B4%28I+LOVE+%EA%B7%B8%EB%A6%BC%EC%B1%85%29%28%EC%96%91%EC%9E%A5%EB%B3%B8+HardCover%29,NULL,NULL,NULL
6,"사랑해 사랑해 사랑해(출간 15주년 기념판)(사랑해 보드북 1)(보드북)",11800,5,2021-12-30,8961708538,9788961708531,"처음 나온 지 어느덧 15년! 그동안 『사랑해 사랑해 사랑해』는 2000년대 이후 우리나라 독자들에게 가장 널리 사랑받는 그림책이 되었다. 아기가 있는 집이면, 몇 집 건너 한 집은 꼭 갖고 있다는 『사랑해 사랑해 사랑해』는 ‘국민 그림책’이라는 닉네임을 얻으며 우리 아이들의 성장과 늘 함께해왔다. 엄마의 무릎에 앉아 “사랑해, 사랑해, 우리 아가를 사랑해.”라는 낭랑한 목소리를 듣고 자란 아이들은 어느덧 성년을 앞두고 있다. 그리고 0세 아기부터",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5896480%3Ftimestamp%3D20220617013806,"2022-06-24 14:15:22",NULL,1,https://search.daum.net/search?w=bookpage&bookId=5896480&q=%EC%82%AC%EB%9E%91%ED%95%B4+%EC%82%AC%EB%9E%91%ED%95%B4+%EC%82%AC%EB%9E%91%ED%95%B4%28%EC%B6%9C%EA%B0%84+15%EC%A3%BC%EB%85%84+%EA%B8%B0%EB%85%90%ED%8C%90%29%28%EC%82%AC%EB%9E%91%ED%95%B4+%EB%B3%B4%EB%93%9C%EB%B6%81+1%29%28%EB%B3%B4%EB%93%9C%EB%B6%81%29,NULL,NULL,NULL
7,"사랑해 사랑해 사랑해",12000,72,2012-03-01,8996643912,9788996643913,"『사랑해 사랑해 사랑해』는 성경 아가서를 통해 깨달은 감동과 은혜를 정리한 설교집이다. 이스라엘의 문화적 배경을 바탕으로 그리스도가 우리를 얼마나 사랑하는지를 알려준다. 이를 통해 하나님의 사랑을 느낄 수 있을 것이다.",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1466147%3Ftimestamp%3D20210802141354,"2022-06-24 14:15:22",NULL,1,https://search.daum.net/search?w=bookpage&bookId=1466147&q=%EC%82%AC%EB%9E%91%ED%95%B4+%EC%82%AC%EB%9E%91%ED%95%B4+%EC%82%AC%EB%9E%91%ED%95%B4,NULL,NULL,NULL
8,"사랑하라 한번도 상처받지 않은 것처럼",9500,6,2008-10-24,8995501472,9788995501474,"외눈박이 물고기의 사랑》의 저자이며 잠언 시집 《지금 알고 있는 걸 그때도 알았더라면》을 소개해 ‘엮은 시집’이라는 새로운 지평을 연 류시화 시인이 이번에는 힐링 포엠을 주제로 한 권의 시집을 엮어 출간했다.  시집 『사랑하라 한번도 상처받지 않은 것처럼』은 고대 이집트 파피루스 서기관에서부터 노벨 문학상 수상자에 이르기까지 41세기에 걸쳐 시대를 넘나드는 유명, 무명 시인들의 시를 수록한 책이다. 잠언 시집 《지금 알고 있는 걸 그때도 알았더라면》 이후 8",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1442707%3Ftimestamp%3D20220617014051,"2022-06-24 14:15:26",NULL,1,https://search.daum.net/search?w=bookpage&bookId=1442707&q=%EC%82%AC%EB%9E%91%ED%95%98%EB%9D%BC+%ED%95%9C%EB%B2%88%EB%8F%84+%EC%83%81%EC%B2%98%EB%B0%9B%EC%A7%80+%EC%95%8A%EC%9D%80+%EA%B2%83%EC%B2%98%EB%9F%BC,NULL,NULL,NULL
9,"사랑 후에 오는 것들(공지영)(중판)(양장본 HardCover)",12000,7,2013-02-08,8973818694,9788973818693,"섬세한 문장으로 공감대를 형성하는 작가 공지영과 《냉정과 열정사이》의 작가 츠지 히토나리가 공동집필한 소설. 한국과 일본의 젊은이를 주인공으로 문화와 언어의 차이, 남자와 여자 사이에 발생하는 오해를 소재로 순수한 사랑 이야기를 담았다.  한국 여성인 홍이와 일본 남성인 준고, 이 두 젊은 남녀의 사랑 이야기를 츠지 히토나리는 남자의 시선으로, 공지영은 여자의 시선으로 내면과 상황을 담아내고 있다. 두 권의 책을 통해 서로의 이야기가 씨실과 날실",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1027481%3Ftimestamp%3D20220617023043,"2022-06-24 14:15:30",NULL,1,https://search.daum.net/search?w=bookpage&bookId=1027481&q=%EC%82%AC%EB%9E%91+%ED%9B%84%EC%97%90+%EC%98%A4%EB%8A%94+%EA%B2%83%EB%93%A4%28%EA%B3%B5%EC%A7%80%EC%98%81%29%28%EC%A4%91%ED%8C%90%29%28%EC%96%91%EC%9E%A5%EB%B3%B8+HardCover%29,NULL,NULL,NULL
10,"사랑 후에 오는 것들(츠지 히토나리)(양장본 HardCover)",12000,7,2013-02-08,8973818708,9788973818709,"섬세한 문장으로 공감대를 형성하는 작가 공지영과 《냉정과 열정사이》의 작가 츠지 히토나리가 공동집필한 소설. 한국과 일본의 젊은이를 주인공으로 문화와 언어의 차이, 남자와 여자 사이에 발생하는 오해를 소재로 순수한 사랑 이야기를 담았다.  한국 여성인 홍이와 일본 남성인 준고, 이 두 젊은 남녀의 사랑 이야기를 츠지 히토나리는 남자의 시선으로, 공지영은 여자의 시선으로 내면과 상황을 담아내고 있다. 두 권의 책을 통해 서로의 이야기가 씨실과 날실",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1027125%3Ftimestamp%3D20220617023527,"2022-06-24 14:15:30",NULL,1,https://search.daum.net/search?w=bookpage&bookId=1027125&q=%EC%82%AC%EB%9E%91+%ED%9B%84%EC%97%90+%EC%98%A4%EB%8A%94+%EA%B2%83%EB%93%A4%28%EC%B8%A0%EC%A7%80+%ED%9E%88%ED%86%A0%EB%82%98%EB%A6%AC%29%28%EC%96%91%EC%9E%A5%EB%B3%B8+HardCover%29,NULL,NULL,NULL
11,"사랑 후에 오는 것들 세트(냉정과열정사이미니북세트포함)(양장본 HardCover...",18000,7,2011-11-28,8973812629,9788973812622,"공지영과 츠지 히토나리가 서울과 도쿄를 오가며 완성한 사랑 이야기를 엮은 소설 『사랑 후에 오는 것들 세트』. 섬세한 감성으로 마음을 울리는 작가 공지영과 &lt;냉정과 열정사이&gt;의 츠지 히토나리가 사랑으로 상처받고 사랑으로 치유하는 아릿한 이야기를 각 권으로 구성한 책이다.  ▶ 공지영의 『사랑 후에 오는 것들』과 츠지 히토나리의 『사랑후에 오는 것들』을 엮은 세트입니다. (전2권)",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1027414%3Ftimestamp%3D20210802141424,"2022-06-24 14:15:30",NULL,1,https://search.daum.net/search?w=bookpage&bookId=1027414&q=%EC%82%AC%EB%9E%91+%ED%9B%84%EC%97%90+%EC%98%A4%EB%8A%94+%EA%B2%83%EB%93%A4+%EC%84%B8%ED%8A%B8%28%EB%83%89%EC%A0%95%EA%B3%BC%EC%97%B4%EC%A0%95%EC%82%AC%EC%9D%B4%EB%AF%B8%EB%8B%88%EB%B6%81%EC%84%B8%ED%8A%B8%ED%8F%AC%ED%95%A8%29%28%EC%96%91%EC%9E%A5%EB%B3%B8+HardCover%29%28%EC%A0%842%EA%B6%8C%29,NULL,NULL,NULL
12,"그건 사랑이었네",12000,8,2009-07-06,8971848170,9788971848173,"8년 6개월간 NGO 월드비전에서 활동해온 한비야가 전하는 진솔한 고백 『그건 사랑이었네』. 늘 새로운 도전으로 감동을 자아내던 한비야가 월드비전을 그만두며 전하는 가슴 뛰는 이야기를 만나보자. 한비야는 세계의 오지를 누비며 도전 의식을 불태우거나 긴급구호 현장에서 뛰는 활동가의 모습을 보여 왔다. 그러나 이번에는 자신만의 공간인 집으로 우리를 초대하여 고민을 이야기하고 자신을 돌아보는 속내를 가감 없이 보여준다.  이 책은 총 4장으로 구성되어 있다",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F987919%3Ftimestamp%3D20220617024328,"2022-06-24 14:15:34",NULL,1,https://search.daum.net/search?w=bookpage&bookId=987919&q=%EA%B7%B8%EA%B1%B4+%EC%82%AC%EB%9E%91%EC%9D%B4%EC%97%88%EB%84%A4,NULL,NULL,NULL
13,"그건 사랑이었네(교보문고 특별도서 양장본)(양장본 HardCover)",13500,8,2009-10-15,8971848243,9788971848241,"8년 6개월간 NGO 월드비전에서 활동해온 한비야가 전하는 진솔한 고백 『그건 사랑이었네』. 늘 새로운 도전으로 감동을 자아내던 한비야가 월드비전을 그만두며 전하는 가슴 뛰는 이야기를 만나보자. 한비야는 세계의 오지를 누비며 도전 의식을 불태우거나 긴급구호 현장에서 뛰는 활동가의 모습을 보여 왔다. 그러나 이번에는 자신만의 공간인 집으로 우리를 초대하여 고민을 이야기하고 자신을 돌아보는 속내를 가감 없이 보여준다.  이 책은 총 4장으로 구성되어 있다",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F990061%3Ftimestamp%3D20220410075538,"2022-06-24 14:15:34",NULL,1,https://search.daum.net/search?w=bookpage&bookId=990061&q=%EA%B7%B8%EA%B1%B4+%EC%82%AC%EB%9E%91%EC%9D%B4%EC%97%88%EB%84%A4%28%EA%B5%90%EB%B3%B4%EB%AC%B8%EA%B3%A0+%ED%8A%B9%EB%B3%84%EB%8F%84%EC%84%9C+%EC%96%91%EC%9E%A5%EB%B3%B8%29%28%EC%96%91%EC%9E%A5%EB%B3%B8+HardCover%29,NULL,NULL,NULL
14,"그건, 사랑이었네(큰글자도서)(리더스원)",32000,8,2021-10-28,1156759099,9791156759096,"조용한 집으로 돌아와 당신에게 들려주는 한비야, 그녀가 꿈꾸는 세상  마음을 다 털어놓고 나니 알 수 있었다. 세상과 나를 움직이는 게 무엇인지 보였다. 세상을 향한, 여러분을 향한, 그리고 자신을 향한 내 마음 가장 밑바닥에 무엇이 있는지도 또렷하게 보였다. 그건, 사랑이었다. --- 한비야의 글 중에서  대한민국 젊은이들의 멘토, 우리에게 가슴 뛰는 삶에 대한 열망을 심어주었던 그녀, 한비야. 이제 그녀가 자신만의 조용한 집으로 돌아와 당신",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5895609%3Ftimestamp%3D20211228201134,"2022-06-24 14:15:34",NULL,1,https://search.daum.net/search?w=bookpage&bookId=5895609&q=%EA%B7%B8%EA%B1%B4%2C+%EC%82%AC%EB%9E%91%EC%9D%B4%EC%97%88%EB%84%A4%28%ED%81%B0%EA%B8%80%EC%9E%90%EB%8F%84%EC%84%9C%29%28%EB%A6%AC%EB%8D%94%EC%8A%A4%EC%9B%90%29,NULL,NULL,NULL
15,"상처받지 않고 끝까지 사랑하기",15000,9,2018-05-08,8960975370,9788960975378,"《혼자 잘해주고 상처받지 마라》의 저자 정신과 전문의 유은정의 크리스천을 위한 마음 건강 처방전 『상처받지 않고 끝까지 사랑하기』. 낮은 자존감, 불편한 관계, 불안과 외로움, 중독에 시달리는 이들을 위한 전문적이고 성경적인 해결법을 담았다. 20년 간 정신과 전문의로 수많은 상담을 한 경험과 스스로 고립되고 웅크린 시간을 통해 하나님을 더 깊이 만나면서 알게 된 진정한 치유에 대해 말한다.",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F841905%3Ftimestamp%3D20220617011906,"2022-06-24 14:15:38",NULL,1,https://search.daum.net/search?w=bookpage&bookId=841905&q=%EC%83%81%EC%B2%98%EB%B0%9B%EC%A7%80+%EC%95%8A%EA%B3%A0+%EB%81%9D%EA%B9%8C%EC%A7%80+%EC%82%AC%EB%9E%91%ED%95%98%EA%B8%B0,NULL,NULL,NULL
16,작별인사,14000,10,2022-05-02,1191114228,9791191114225,"김영하가 『살인자의 기억법』 이후 9 년 만에 내놓는 장편소설 『작별인사』는 그리 멀지 않은 미래를 배경으로, 별안간 삶이 송두리째 뒤흔들린 한 소년의 여정을 좇는다. 유명한 IT 기업의 연구원인 아버지와 쾌적하고 평화롭게 살아가던 철이는 어느날 갑자기 수용소로 끌려가 난생처음 날것의 감정으로 가득한 혼돈의 세계에 맞닥뜨리게 되면서 정신적, 신체적 위기에 직면한다. 동시에 자신처럼 사회에서 배제된 자들을 만나 처음으로 생생한 소속감을 느끼고 따뜻한",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6056307%3Ftimestamp%3D20220617020319,"2022-06-24 14:15:53",NULL,1,https://search.daum.net/search?w=bookpage&bookId=6056307&q=%EC%9E%91%EB%B3%84%EC%9D%B8%EC%82%AC,NULL,NULL,NULL
17,"긴 작별 인사",13000,40,2022-02-15,1197455833,9791197455834,"“죽음과 상실에 관한 이야기.”  『긴 작별 인사』는 죽음과 상실에 관한 저자의 사적인 기록을 엮은 책이다. 가까운 사람의 죽음은 우리의 일상을 슬픔이라는 우물에 빠트린다. 누구도 자신을 들여다볼 수 없고, 자신조차 아무것도 내다볼 수 없는 비좁은 우물. 그곳에서 우리는 슬픔의 수많은 얼굴을 목격하게 된다.  죄책감이 들면서도 원망스럽고, 그리워하면서도 외면하고 싶은, 날마다 달라지는 감정과 상황들. 상실의 슬픔에 빠진 사람은 현재를 살지 않는다. 늘",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6011767%3Ftimestamp%3D20220617013214,"2022-06-24 14:15:53",NULL,1,https://search.daum.net/search?w=bookpage&bookId=6011767&q=%EA%B8%B4+%EC%9E%91%EB%B3%84+%EC%9D%B8%EC%82%AC,NULL,NULL,NULL
18,"뜨거운 작별 인사(아침마중 동화문학 9)",12000,46,2022-01-25,1186867647,9791186867648,"나는 동화 쓰기 60년간, 순수 동화만을 쓴다고 고집했어요. 우스갯소리(명랑물)를 읽고 나면 뒤끝이 없다면서 외면해요.  그건 성장을 도와준 마해송 선생의 그늘에서 일어섰기 때문이지요. 마 선생은 알뜰하게 글 쓰는 자세와 몸가짐까지 모범을 보이면서 가르쳐 주셨어요.  그동안 37권의 창작동화집과 단편동화 300여 편, 어린이 『글짓기 교실(금성출판사 6권)』, 삼양사 김연수 회장의 신판 전기집 『기름진 땅 위에 짓고 싶은 집(삼성출판사)』 외에",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5982564%3Ftimestamp%3D20220507162025,"2022-06-24 14:15:53",NULL,1,https://search.daum.net/search?w=bookpage&bookId=5982564&q=%EB%9C%A8%EA%B1%B0%EC%9A%B4+%EC%9E%91%EB%B3%84+%EC%9D%B8%EC%82%AC%28%EC%95%84%EC%B9%A8%EB%A7%88%EC%A4%91+%EB%8F%99%ED%99%94%EB%AC%B8%ED%95%99+9%29,NULL,NULL,NULL
19,"꽃의 작별 인사",14000,41,2021-12-20,1190482975,9791190482974,"고산중학교 전교생 35명의 학생이 만든 시집이다. 1학년부터 3학년 학생들이 전원 참여해 206편의 시를 모아 한 권의 시집을 냈다. 작년에 펴낸 『그 어떤 길을 가더라도』에 이은 두 번째 시집이기도 하다. 시창작 동아리 ‘나도 시인’에서 활동하는 5명의 학생은 10편이 넘는 시를 쓰고 실었다. 다른 학생들도 시 쓰기 수업 수행평가의 일환으로 시를 남겼다. 코로나19, 지구 온난화, 자연 같은 사회적 화두에서부터 가족, 친구, 학교생활 등 일상",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5927550%3Ftimestamp%3D20220421163616,"2022-06-24 14:15:53",NULL,1,https://search.daum.net/search?w=bookpage&bookId=5927550&q=%EA%BD%83%EC%9D%98+%EC%9E%91%EB%B3%84+%EC%9D%B8%EC%82%AC,NULL,NULL,NULL
20,"작별 인사는 아직이에요",13800,43,2019-10-30,1189385066,9791189385064,"고유의 문장에 실어 세상에 내놓은 김달님 작가는 이제 좀 어깨를 펼 수 있었을까. 김달님 작가가 할아버지의 전화를 받은 건 작년 8월 한여름이었다. 더 이상 견디기 힘들다고, 수화기 너머로 할아버지가 울고 있었다. 그 전화 통화로 시작하는 《작별 인사는 아직이에요》는 쓰지 않으면 견딜 수 없는 시간들 속에서 쓰여진 책이다. 하지만 이 책에는 흔히 예상되는 그런 슬픔, 그런 인생이 들어 있지 않다. 슬픈 만큼의 따뜻함, 상처 입은 만큼의 위로가 똑같이 함께다",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5110976%3Ftimestamp%3D20220607145510,"2022-06-24 14:15:53",NULL,1,https://search.daum.net/search?w=bookpage&bookId=5110976&q=%EC%9E%91%EB%B3%84+%EC%9D%B8%EC%82%AC%EB%8A%94+%EC%95%84%EC%A7%81%EC%9D%B4%EC%97%90%EC%9A%94,NULL,NULL,NULL
21,"여행의 이유",13500,11,2019-04-17,8954655971,9788954655972,"여행의 감각을 일깨우는 소설가 김영하의 매혹적인 이야기 『여행의 이유』. 꽤 오래전부터 여행에 대해 쓰고 싶었던 저자가 처음 여행을 떠났던 순간부터 최근의 여행까지 자신의 모든 여행의 경험을 담아 써내려간 아홉 개의 이야기를 담은 책이다. 지나온 삶에서 글쓰기와 여행을 가장 많이, 열심히 해온 저자는 여행이 자신에게 무엇이었는지, 무엇이었기에 그렇게 꾸준히 다녔던 것인지, 인간들은 왜 여행을 하는지, 스스로에게 질문을 던졌고, 여행의 이유를 찾아가며 그",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F4920642%3Ftimestamp%3D20220617011144,"2022-06-24 14:16:10",NULL,1,https://search.daum.net/search?w=bookpage&bookId=4920642&q=%EC%97%AC%ED%96%89%EC%9D%98+%EC%9D%B4%EC%9C%A0,NULL,NULL,NULL
22,"여행의 이유",15000,73,2016-06-30,118544632X,9791185446325,"일상을 여행처럼 여행을 일상처럼 살아가고픈 33인의 ‘여행의 이유’를 묶어놓은 책 『여행의 이유』. 저마다의 이유로 떠난 국내외 여행지에서 겪고 느낀 것들을 진솔하게 담아낸 책으로, 각양각색의 여행의 모습을 만나볼 수 있다. 퇴직한 아버지와 떠난 유럽 여행에서 아버지의 존재를 재차 확인하게 되는 딸의 이야기, 여행길에서 만난 느낌 좋은 사람을 한 번 더 만나기 위해 다시 떠난 여행 등 국내외 다양한 여행지를 배경으로 전개되는 33인의 ‘여행의 이유’를",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1613893%3Ftimestamp%3D20220127210806,"2022-06-24 14:16:10",NULL,1,https://search.daum.net/search?w=bookpage&bookId=1613893&q=%EC%97%AC%ED%96%89%EC%9D%98+%EC%9D%B4%EC%9C%A0,NULL,NULL,NULL
23,"선물세트] 컬처테라피 vol 2: 여행의 이유(에세이+타바론 티)(양장본 HardCover)",24500,74,2019-09-02,NULL,8825181204786,"구성 상품: 여행의 이유(양장본) + 어반 화이트 티 + 타바론 싱글티 3종 세트  컬처테라피 두번째 콜라보는 김영하 작가의 여행의 이유와 차 한 잔과 함께 일상의 달콤한 여유의 메시지를 전달하고자 기획하였다. 컬처테라피의 하루 30분의 소소한 여유가 우리의 일상을 안온하게 만들어 줄 것이다. 일상의 지친 몸과 마을을 위해 하루 30분 컬처테라피를 소중한 이, 사랑하는 이에게 따뜻한 위로의 메시지와 함께 전해보세요.  [ 구성상품 1 ] &lt;여행",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5062053%3Ftimestamp%3D20220524154759,"2022-06-24 14:16:10",NULL,1,https://search.daum.net/search?w=bookpage&bookId=5062053&q=%5B%EA%B9%80%EC%98%81%ED%95%98+%EC%84%A0%EB%AC%BC%EC%84%B8%ED%8A%B8%5D+%EC%BB%AC%EC%B2%98%ED%85%8C%EB%9D%BC%ED%94%BC+vol+2%3A+%EC%97%AC%ED%96%89%EC%9D%98+%EC%9D%B4%EC%9C%A0%28%EC%97%90%EC%84%B8%EC%9D%B4%2B%ED%83%80%EB%B0%94%EB%A1%A0+%ED%8B%B0%29%28%EC%96%91%EC%9E%A5%EB%B3%B8+HardCover%29,NULL,NULL,NULL
